unix_ts,namespace,pod,cpu_m,mem_mib
1782471719,gsm-54,osmo-bsc-594654bd47-xjhbn,8,5
1782471719,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471719,gsm-54,osmo-mgw-8c8fc67d6-n5srn,5,2
1782471721,gsm-54,osmo-bsc-594654bd47-xjhbn,8,5
1782471721,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471721,gsm-54,osmo-mgw-8c8fc67d6-n5srn,5,2
1782471724,gsm-54,osmo-bsc-594654bd47-xjhbn,8,5
1782471724,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471724,gsm-54,osmo-mgw-8c8fc67d6-n5srn,5,2
1782471727,gsm-54,osmo-bsc-594654bd47-xjhbn,8,5
1782471727,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471727,gsm-54,osmo-mgw-8c8fc67d6-n5srn,5,2
1782471730,gsm-54,osmo-bsc-594654bd47-xjhbn,8,5
1782471730,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471730,gsm-54,osmo-mgw-8c8fc67d6-n5srn,5,2
1782471732,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471732,gsm-54,osmo-bsc-594654bd47-xjhbn,2,5
1782471732,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471732,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471732,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471732,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,20,33
1782471732,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471732,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471737,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471737,gsm-54,osmo-bsc-594654bd47-xjhbn,2,5
1782471737,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471737,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471737,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471737,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,20,33
1782471737,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471737,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471739,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471739,gsm-54,osmo-bsc-594654bd47-xjhbn,2,5
1782471739,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471739,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471739,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471739,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,20,33
1782471739,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471739,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471742,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471742,gsm-54,osmo-bsc-594654bd47-xjhbn,2,5
1782471742,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471742,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471742,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471742,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,20,33
1782471742,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471742,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471744,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471744,gsm-54,osmo-bsc-594654bd47-xjhbn,2,5
1782471744,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471744,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471744,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471744,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,20,33
1782471744,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471744,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471746,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471746,gsm-54,osmo-bsc-594654bd47-xjhbn,2,5
1782471746,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,9,0
1782471746,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471746,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471746,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,20,33
1782471746,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471746,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471749,gsm-54,msc-test-stub-5b875d749d-z89px,3,16
1782471749,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471749,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
1782471749,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471749,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471749,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,3,33
1782471749,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471749,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471752,gsm-54,msc-test-stub-5b875d749d-z89px,3,16
1782471752,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471752,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
1782471752,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471752,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471752,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,3,33
1782471752,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471752,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471756,gsm-54,msc-test-stub-5b875d749d-z89px,3,16
1782471756,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471756,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
1782471756,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471756,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471756,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,3,33
1782471756,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471756,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471758,gsm-54,msc-test-stub-5b875d749d-z89px,3,16
1782471758,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471758,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
1782471758,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471758,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471758,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,3,33
1782471758,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471758,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471761,gsm-54,msc-test-stub-5b875d749d-z89px,3,16
1782471761,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471761,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
1782471761,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471761,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471761,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,3,33
1782471761,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471761,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471764,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471764,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471764,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
1782471764,gsm-54,osmo-hlr-546bdb8988-dwtx4,1,2
1782471764,gsm-54,osmo-mgw-8c8fc67d6-n5srn,1,2
1782471764,gsm-54,osmo-mobile-6d59bdf78c-q9fs6,4,33
1782471764,gsm-54,osmo-stp-768687f494-4vxv7,1,2
1782471764,gsm-54,ttcn3-tc-26-8-2-1-1-rrxgc,6,6
1782471764,gsm-54,virtphy-596745cc8d-v892k,7,1
1782471766,gsm-54,msc-test-stub-5b875d749d-z89px,1,16
1782471766,gsm-54,osmo-bsc-594654bd47-xjhbn,1,5
1782471766,gsm-54,osmo-bts-virtual-5f8b9b86fc-gmf6f,25,5
