unix_ts,namespace,pod,cpu_m,mem_mib
1782711763,gsm-1,bsc-stub-68d675844d-bdwd5,30,21
1782711763,gsm-1,osmo-bsc-594654bd47-z9xq5,9,9
1782711763,gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,11,5
1782711763,gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,11,5
1782711763,gsm-1,osmo-hlr-546bdb8988-6djvz,5,4
1782711763,gsm-1,osmo-mgw-8c8fc67d6-522j7,5,2
1782711763,gsm-1,osmo-mobile-947867b85-rtpcf,21,56
1782711763,gsm-1,osmo-stp-768687f494-b9fcp,6,9
1782711763,gsm-1,virtphy-858665df6d-xx29k,9,2
1782711766,gsm-1,bsc-stub-68d675844d-bdwd5,30,21
1782711766,gsm-1,osmo-bsc-594654bd47-z9xq5,9,9
1782711766,gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,11,5
1782711766,gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,11,5
1782711766,gsm-1,osmo-hlr-546bdb8988-6djvz,5,4
1782711766,gsm-1,osmo-mgw-8c8fc67d6-522j7,5,2
1782711766,gsm-1,osmo-mobile-947867b85-rtpcf,21,56
1782711766,gsm-1,osmo-stp-768687f494-b9fcp,6,9
1782711766,gsm-1,virtphy-858665df6d-xx29k,9,2
1782711768,gsm-1,bsc-stub-68d675844d-bdwd5,30,21
1782711768,gsm-1,osmo-bsc-594654bd47-z9xq5,9,9
1782711768,gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,11,5
1782711768,gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,11,5
1782711768,gsm-1,osmo-hlr-546bdb8988-6djvz,5,4
1782711768,gsm-1,osmo-mgw-8c8fc67d6-522j7,5,2
1782711768,gsm-1,osmo-mobile-947867b85-rtpcf,21,56
1782711768,gsm-1,osmo-stp-768687f494-b9fcp,6,9
1782711768,gsm-1,virtphy-858665df6d-xx29k,9,2
1782711771,gsm-1,bsc-stub-68d675844d-bdwd5,30,21
1782711771,gsm-1,osmo-bsc-594654bd47-z9xq5,9,9
1782711771,gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,11,5
1782711771,gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,11,5
1782711771,gsm-1,osmo-hlr-546bdb8988-6djvz,5,4
1782711771,gsm-1,osmo-mgw-8c8fc67d6-522j7,5,2
1782711771,gsm-1,osmo-mobile-947867b85-rtpcf,21,56
1782711771,gsm-1,osmo-stp-768687f494-b9fcp,6,9
1782711771,gsm-1,virtphy-858665df6d-xx29k,9,2
1782711774,gsm-1,bsc-stub-68d675844d-bdwd5,30,21
1782711774,gsm-1,osmo-bsc-594654bd47-z9xq5,9,9
1782711774,gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,11,5
1782711774,gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,11,5
1782711774,gsm-1,osmo-hlr-546bdb8988-6djvz,5,4
1782711774,gsm-1,osmo-mgw-8c8fc67d6-522j7,5,2
1782711774,gsm-1,osmo-mobile-947867b85-rtpcf,21,56
1782711774,gsm-1,osmo-stp-768687f494-b9fcp,6,9
1782711774,gsm-1,virtphy-858665df6d-xx29k,9,2
1782711776,gsm-1,bsc-stub-68d675844d-bdwd5,30,21
1782711776,gsm-1,osmo-bsc-594654bd47-z9xq5,9,9
1782711776,gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,11,5
1782711776,gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,11,5
1782711776,gsm-1,osmo-hlr-546bdb8988-6djvz,5,4
1782711776,gsm-1,osmo-mgw-8c8fc67d6-522j7,5,2
1782711776,gsm-1,osmo-mobile-947867b85-rtpcf,21,56
1782711776,gsm-1,osmo-stp-768687f494-b9fcp,6,9
1782711776,gsm-1,virtphy-858665df6d-xx29k,9,2
