unix_ts,namespace,pod,cpu_m,mem_mib
1782984207,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984207,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,11,5
1782984207,gsm-4,osmo-hlr-546bdb8988-mfbn6,4,2
1782984207,gsm-4,osmo-mgw-8c8fc67d6-96c4g,4,2
1782984207,gsm-4,osmo-mobile-74f4b9d576-qkc4m,19,32
1782984207,gsm-4,osmo-stp-768687f494-5r9st,4,2
1782984207,gsm-4,virtphy-7cb5464db9-ng8d6,8,1
1782984210,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984210,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,11,5
1782984210,gsm-4,osmo-hlr-546bdb8988-mfbn6,4,2
1782984210,gsm-4,osmo-mgw-8c8fc67d6-96c4g,4,2
1782984210,gsm-4,osmo-mobile-74f4b9d576-qkc4m,19,32
1782984210,gsm-4,osmo-stp-768687f494-5r9st,4,2
1782984210,gsm-4,virtphy-7cb5464db9-ng8d6,8,1
1782984213,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984213,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,11,5
1782984213,gsm-4,osmo-hlr-546bdb8988-mfbn6,4,2
1782984213,gsm-4,osmo-mgw-8c8fc67d6-96c4g,4,2
1782984213,gsm-4,osmo-mobile-74f4b9d576-qkc4m,19,32
1782984213,gsm-4,osmo-stp-768687f494-5r9st,4,2
1782984213,gsm-4,virtphy-7cb5464db9-ng8d6,8,1
1782984215,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984215,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,11,5
1782984215,gsm-4,osmo-hlr-546bdb8988-mfbn6,4,2
1782984215,gsm-4,osmo-mgw-8c8fc67d6-96c4g,4,2
1782984215,gsm-4,osmo-mobile-74f4b9d576-qkc4m,19,32
1782984215,gsm-4,osmo-stp-768687f494-5r9st,4,2
1782984215,gsm-4,virtphy-7cb5464db9-ng8d6,8,1
1782984218,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984218,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,11,5
1782984218,gsm-4,osmo-hlr-546bdb8988-mfbn6,4,2
1782984218,gsm-4,osmo-mgw-8c8fc67d6-96c4g,4,2
1782984218,gsm-4,osmo-mobile-74f4b9d576-qkc4m,19,32
1782984218,gsm-4,osmo-stp-768687f494-5r9st,4,2
1782984218,gsm-4,virtphy-7cb5464db9-ng8d6,8,1
1782984220,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984220,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,11,5
1782984220,gsm-4,osmo-hlr-546bdb8988-mfbn6,4,2
1782984220,gsm-4,osmo-mgw-8c8fc67d6-96c4g,4,2
1782984220,gsm-4,osmo-mobile-74f4b9d576-qkc4m,19,32
1782984220,gsm-4,osmo-stp-768687f494-5r9st,4,2
1782984220,gsm-4,virtphy-7cb5464db9-ng8d6,8,1
1782984223,gsm-4,msc-test-stub-5b875d749d-7vvm6,1,16
1782984223,gsm-4,osmo-bsc-594654bd47-z8t6k,6,5
1782984223,gsm-4,osmo-bts-virtual-56c6794f5c-g8brh,28,5
1782984223,gsm-4,osmo-hlr-546bdb8988-mfbn6,1,2
1782984223,gsm-4,osmo-mgw-8c8fc67d6-96c4g,1,2
1782984223,gsm-4,osmo-mobile-74f4b9d576-qkc4m,3,32
1782984223,gsm-4,osmo-stp-768687f494-5r9st,1,2
1782984223,gsm-4,virtphy-7cb5464db9-ng8d6,7,1
1782984225,gsm-4,msc-test-stub-5b875d749d-7vvm6,1,16
