unix_ts,namespace,pod,cpu_m,mem_mib
1782713789,kube-system,coredns-c4dbffb5f-p9rsr,3,35
1782713789,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782713789,kube-system,metrics-server-786d997795-hcp2m,7,46
1782713789,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782713789,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782713792,kube-system,coredns-c4dbffb5f-p9rsr,3,35
1782713792,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782713792,kube-system,metrics-server-786d997795-hcp2m,7,46
1782713792,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782713792,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782713795,kube-system,coredns-c4dbffb5f-p9rsr,3,35
1782713795,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782713795,kube-system,metrics-server-786d997795-hcp2m,7,46
1782713795,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782713795,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782713798,kube-system,coredns-c4dbffb5f-p9rsr,3,35
1782713798,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782713798,kube-system,metrics-server-786d997795-hcp2m,7,46
1782713798,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782713798,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782713801,kube-system,coredns-c4dbffb5f-p9rsr,3,35
1782713801,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782713801,kube-system,metrics-server-786d997795-hcp2m,7,46
1782713801,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782713801,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782713804,gsm-2,bsc-stub-68d675844d-vsg8t,24,20
1782713804,gsm-2,osmo-bsc-594654bd47-99hxq,8,5
1782713804,gsm-2,osmo-bts-virtual-6f6bd7c469-vscf9,9,5
1782713804,gsm-2,osmo-bts-virtual-n56-7c5589df67-mvknp,8,2
1782713804,gsm-2,osmo-hlr-546bdb8988-8fk97,7,4
1782713804,gsm-2,osmo-mgw-8c8fc67d6-khjsf,6,3
1782713804,gsm-2,osmo-mobile-6b5b79f646-m26qx,24,58
1782713804,gsm-2,osmo-stp-768687f494-m6bq8,4,2
1782713804,gsm-2,virtphy-6458f9f999-nwzrt,7,1
1782713804,gsm-4,osmo-bts-virtual-n56-7c5589df67-5xsgw,9,0
1782713804,gsm-5,bsc-stub-68d675844d-q9k5m,28,20
