unix_ts,namespace,pod,cpu_m,mem_mib
1781605072,gsm-8,virtphy-86b4bdf559-jkstg,8,1
1781605074,gsm-8,virtphy-86b4bdf559-jkstg,8,1
1781605076,gsm-8,virtphy-86b4bdf559-jkstg,8,1
1781605078,gsm-8,virtphy-86b4bdf559-jkstg,8,1
1781605081,gsm-8,virtphy-86b4bdf559-jkstg,8,1
1781605084,gsm-8,msc-test-stub-5b875d749d-pmp7s,1,16
1781605084,gsm-8,osmo-bsc-594654bd47-cd6m4,1,5
1781605084,gsm-8,osmo-bts-virtual-5f8b9b86fc-6mfvt,22,5
1781605084,gsm-8,osmo-hlr-546bdb8988-55w98,1,2
1781605084,gsm-8,osmo-mgw-8c8fc67d6-ktm5k,1,2
1781605084,gsm-8,osmo-mobile-7f88cc47b4-kzrqp,3,28
1781605084,gsm-8,osmo-stp-768687f494-2w6vr,1,2
1781605084,gsm-8,virtphy-86b4bdf559-jkstg,6,1
1781605086,gsm-8,msc-test-stub-5b875d749d-pmp7s,1,16
1781605086,gsm-8,osmo-bsc-594654bd47-cd6m4,1,5
1781605086,gsm-8,osmo-bts-virtual-5f8b9b86fc-6mfvt,22,5
1781605086,gsm-8,osmo-hlr-546bdb8988-55w98,1,2
1781605086,gsm-8,osmo-mgw-8c8fc67d6-ktm5k,1,2
1781605086,gsm-8,osmo-mobile-7f88cc47b4-kzrqp,3,28
1781605086,gsm-8,osmo-stp-768687f494-2w6vr,1,2
1781605086,gsm-8,virtphy-86b4bdf559-jkstg,6,1
1781605089,gsm-8,msc-test-stub-5b875d749d-pmp7s,1,16
1781605089,gsm-8,osmo-bsc-594654bd47-cd6m4,1,5
1781605089,gsm-8,osmo-bts-virtual-5f8b9b86fc-6mfvt,22,5
1781605089,gsm-8,osmo-hlr-546bdb8988-55w98,1,2
1781605089,gsm-8,osmo-mgw-8c8fc67d6-ktm5k,1,2
1781605089,gsm-8,osmo-mobile-7f88cc47b4-kzrqp,3,28
1781605089,gsm-8,osmo-stp-768687f494-2w6vr,1,2
1781605089,gsm-8,virtphy-86b4bdf559-jkstg,6,1
1781605091,gsm-8,msc-test-stub-5b875d749d-pmp7s,1,16
1781605091,gsm-8,osmo-bsc-594654bd47-cd6m4,1,5
1781605091,gsm-8,osmo-bts-virtual-5f8b9b86fc-6mfvt,22,5
1781605091,gsm-8,osmo-hlr-546bdb8988-55w98,1,2
1781605091,gsm-8,osmo-mgw-8c8fc67d6-ktm5k,1,2
1781605091,gsm-8,osmo-mobile-7f88cc47b4-kzrqp,3,28
1781605091,gsm-8,osmo-stp-768687f494-2w6vr,1,2
1781605091,gsm-8,virtphy-86b4bdf559-jkstg,6,1
1781605094,gsm-8,msc-test-stub-5b875d749d-pmp7s,1,16
1781605094,gsm-8,osmo-bsc-594654bd47-cd6m4,1,5
1781605094,gsm-8,osmo-bts-virtual-5f8b9b86fc-6mfvt,22,5
1781605094,gsm-8,osmo-hlr-546bdb8988-55w98,1,2
1781605094,gsm-8,osmo-mgw-8c8fc67d6-ktm5k,1,2
