unix_ts,namespace,pod,cpu_m,mem_mib
1781678925,gsm-5,msc-test-stub-5b875d749d-64c6t,1,16
1781678925,gsm-5,osmo-bsc-594654bd47-sv2jj,1,5
1781678925,gsm-5,osmo-bts-virtual-5f8b9b86fc-kfx72,11,7
1781678925,gsm-5,osmo-hlr-546bdb8988-9bhjv,1,2
1781678925,gsm-5,osmo-mgw-8c8fc67d6-hj86h,1,2
1781678925,gsm-5,osmo-mobile-59d8d55bb5-pff8x,3,28
1781678925,gsm-5,osmo-stp-768687f494-gj4jb,1,2
1781678925,gsm-5,virtphy-b55647b48-sx7hf,6,2
1781678929,gsm-5,msc-test-stub-5b875d749d-64c6t,1,16
1781678929,gsm-5,osmo-bsc-594654bd47-sv2jj,1,5
1781678929,gsm-5,osmo-bts-virtual-5f8b9b86fc-kfx72,11,7
1781678929,gsm-5,osmo-hlr-546bdb8988-9bhjv,1,2
1781678929,gsm-5,osmo-mgw-8c8fc67d6-hj86h,1,2
1781678929,gsm-5,osmo-mobile-59d8d55bb5-pff8x,3,28
1781678929,gsm-5,osmo-stp-768687f494-gj4jb,1,2
1781678929,gsm-5,virtphy-b55647b48-sx7hf,6,2
1781678932,gsm-5,msc-test-stub-5b875d749d-64c6t,1,16
1781678932,gsm-5,osmo-bsc-594654bd47-sv2jj,1,5
1781678932,gsm-5,osmo-bts-virtual-5f8b9b86fc-kfx72,11,7
1781678932,gsm-5,osmo-hlr-546bdb8988-9bhjv,1,2
1781678932,gsm-5,osmo-mgw-8c8fc67d6-hj86h,1,2
1781678932,gsm-5,osmo-mobile-59d8d55bb5-pff8x,3,28
1781678932,gsm-5,osmo-stp-768687f494-gj4jb,1,2
1781678932,gsm-5,virtphy-b55647b48-sx7hf,6,2
1781678935,gsm-5,msc-test-stub-5b875d749d-64c6t,1,16
1781678935,gsm-5,osmo-bsc-594654bd47-sv2jj,1,5
1781678935,gsm-5,osmo-bts-virtual-5f8b9b86fc-kfx72,11,7
1781678935,gsm-5,osmo-hlr-546bdb8988-9bhjv,1,2
1781678935,gsm-5,osmo-mgw-8c8fc67d6-hj86h,1,2
1781678935,gsm-5,osmo-mobile-59d8d55bb5-pff8x,3,28
1781678935,gsm-5,osmo-stp-768687f494-gj4jb,1,2
1781678935,gsm-5,virtphy-b55647b48-sx7hf,6,2
1781678938,gsm-5,msc-test-stub-5b875d749d-64c6t,1,16
1781678938,gsm-5,osmo-bsc-594654bd47-sv2jj,1,5
