unix_ts,namespace,pod,cpu_m,mem_mib
1781600429,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600429,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600429,gsm-3,osmo-mobile-856799fbbc-chcrl,11,24
1781600429,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600429,gsm-3,virtphy-7c75c79c86-jlp5k,7,0
1781600431,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600431,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600431,gsm-3,osmo-mobile-856799fbbc-chcrl,11,24
1781600431,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600431,gsm-3,virtphy-7c75c79c86-jlp5k,7,0
1781600433,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600433,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600433,gsm-3,osmo-mobile-856799fbbc-chcrl,11,24
1781600433,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600433,gsm-3,virtphy-7c75c79c86-jlp5k,7,0
1781600435,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600435,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600435,gsm-3,osmo-mobile-856799fbbc-chcrl,11,24
1781600435,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600435,gsm-3,virtphy-7c75c79c86-jlp5k,7,0
1781600438,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600438,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600438,gsm-3,osmo-mobile-856799fbbc-chcrl,11,24
1781600438,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600438,gsm-3,virtphy-7c75c79c86-jlp5k,7,0
1781600440,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600440,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600440,gsm-3,osmo-mobile-856799fbbc-chcrl,11,24
1781600440,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600440,gsm-3,virtphy-7c75c79c86-jlp5k,7,0
1781600442,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600442,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600442,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600442,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600442,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600442,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600442,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600442,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600445,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600445,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600445,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600445,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600445,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600445,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600445,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600445,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600447,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600447,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600447,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600447,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600447,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600447,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600447,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600447,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600449,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600449,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600449,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600449,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600449,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600449,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600449,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600449,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600452,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600452,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600452,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600452,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600452,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600452,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600452,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600452,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600454,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600454,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600454,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600454,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600454,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600454,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600454,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600454,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600456,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600456,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600456,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600456,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600456,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600456,gsm-3,osmo-mobile-856799fbbc-chcrl,7,31
1781600456,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600456,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600458,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600458,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600458,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600458,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600458,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600458,gsm-3,osmo-mobile-856799fbbc-chcrl,3,28
1781600458,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600458,gsm-3,virtphy-7c75c79c86-jlp5k,7,4
1781600461,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600461,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600461,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600461,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600461,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600461,gsm-3,osmo-mobile-856799fbbc-chcrl,3,28
1781600461,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600461,gsm-3,virtphy-7c75c79c86-jlp5k,7,4
1781600463,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600463,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600463,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600463,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600463,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600463,gsm-3,osmo-mobile-856799fbbc-chcrl,3,28
1781600463,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600463,gsm-3,virtphy-7c75c79c86-jlp5k,7,4
1781600466,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600466,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600466,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600466,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600466,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600466,gsm-3,osmo-mobile-856799fbbc-chcrl,3,28
1781600466,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600466,gsm-3,virtphy-7c75c79c86-jlp5k,7,4
1781600468,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600468,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600468,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600468,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600468,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600468,gsm-3,osmo-mobile-856799fbbc-chcrl,3,28
1781600468,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600468,gsm-3,virtphy-7c75c79c86-jlp5k,7,4
1781600470,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600470,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600470,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600470,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600470,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600470,gsm-3,osmo-mobile-856799fbbc-chcrl,3,28
1781600470,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600470,gsm-3,virtphy-7c75c79c86-jlp5k,7,4
1781600472,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600472,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600472,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600472,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600472,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600472,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600472,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600472,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600474,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600474,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600474,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600474,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600474,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600474,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600474,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600474,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600476,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600476,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600476,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600476,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600476,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600476,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600476,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600476,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600479,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600479,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600479,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600479,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600479,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600479,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600479,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600479,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600481,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600481,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600481,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600481,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600481,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600481,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600481,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600481,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600484,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600484,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600484,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600484,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600484,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600484,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600484,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600484,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600486,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600486,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600486,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600486,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600486,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600486,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600486,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600486,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600489,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600489,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600489,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600489,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600489,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600489,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600489,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600489,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600491,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600491,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600491,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600491,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600491,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600491,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600491,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600491,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600493,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600493,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600493,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600493,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600493,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600493,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600493,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600493,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600496,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600496,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600496,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600496,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600496,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600496,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600496,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600496,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600498,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600498,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600498,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600498,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600498,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600498,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600498,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600498,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600501,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600501,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600501,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,6
1781600501,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600501,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600501,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600501,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600501,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600503,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600503,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600503,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,9
1781600503,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600503,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600503,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600503,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600503,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600505,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600505,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600505,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,9
1781600505,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600505,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600505,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600505,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600505,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600507,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600507,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600507,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,9
1781600507,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600507,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600507,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600507,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600507,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600509,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600509,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600509,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,9
1781600509,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600509,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600509,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600509,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600509,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600512,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600512,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600512,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,9
1781600512,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600512,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600512,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600512,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600512,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600514,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600514,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600514,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,11,9
1781600514,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600514,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600514,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600514,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600514,gsm-3,virtphy-7c75c79c86-jlp5k,7,1
1781600517,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600517,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600517,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600517,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600517,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600517,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600517,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600517,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600519,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600519,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600519,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600519,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600519,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600519,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600519,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600519,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600522,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600522,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600522,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600522,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600522,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600522,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600522,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600522,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600524,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600524,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600524,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600524,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600524,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600524,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600524,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600524,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600527,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600527,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600527,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600527,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600527,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600527,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600527,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600527,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
1781600529,gsm-3,msc-test-stub-5b875d749d-kl7np,1,16
1781600529,gsm-3,osmo-bsc-594654bd47-khl87,1,5
1781600529,gsm-3,osmo-bts-virtual-5f8b9b86fc-qfvhq,10,8
1781600529,gsm-3,osmo-hlr-546bdb8988-7wmlp,1,2
1781600529,gsm-3,osmo-mgw-8c8fc67d6-q5tdd,1,2
1781600529,gsm-3,osmo-mobile-856799fbbc-chcrl,2,28
1781600529,gsm-3,osmo-stp-768687f494-jwj4w,1,2
1781600529,gsm-3,virtphy-7c75c79c86-jlp5k,7,2
