unix_ts,namespace,pod,cpu_m,mem_mib
1783421562,gsm-6,osmo-bsc-594654bd47-xgv54,5,0
1783421562,gsm-6,virtphy-65fcd75d7-srmh9,8,1
1783421569,gsm-6,osmo-bsc-594654bd47-xgv54,5,0
1783421569,gsm-6,virtphy-65fcd75d7-srmh9,8,1
1783421575,gsm-6,msc-test-stub-565d855449-q8bsb,1,0
1783421575,gsm-6,osmo-bsc-594654bd47-xgv54,5,0
1783421575,gsm-6,virtphy-65fcd75d7-srmh9,8,1
1783421580,gsm-6,osmo-bsc-594654bd47-xgv54,4,5
1783421580,gsm-6,osmo-bts-virtual-56c6794f5c-s8qzq,6,0
1783421580,gsm-6,osmo-hlr-546bdb8988-4z8bm,1,2
1783421580,gsm-6,osmo-mgw-8c8fc67d6-wn5ht,1,2
1783421580,gsm-6,osmo-mobile-7b8d4df666-ms2vf,3,33
1783421580,gsm-6,osmo-stp-768687f494-f8rw4,1,2
1783421580,gsm-6,virtphy-65fcd75d7-srmh9,6,1
1783421582,gsm-6,osmo-bsc-594654bd47-xgv54,4,5
1783421582,gsm-6,osmo-bts-virtual-56c6794f5c-s8qzq,6,0
1783421582,gsm-6,osmo-hlr-546bdb8988-4z8bm,1,2
1783421582,gsm-6,osmo-mgw-8c8fc67d6-wn5ht,1,2
1783421582,gsm-6,osmo-mobile-7b8d4df666-ms2vf,3,33
1783421582,gsm-6,osmo-stp-768687f494-f8rw4,1,2
1783421582,gsm-6,virtphy-65fcd75d7-srmh9,6,1
1783421584,gsm-6,osmo-bsc-594654bd47-xgv54,4,5
1783421584,gsm-6,osmo-bts-virtual-56c6794f5c-s8qzq,6,0
1783421584,gsm-6,osmo-hlr-546bdb8988-4z8bm,1,2
1783421584,gsm-6,osmo-mgw-8c8fc67d6-wn5ht,1,2
1783421584,gsm-6,osmo-mobile-7b8d4df666-ms2vf,3,33
1783421584,gsm-6,osmo-stp-768687f494-f8rw4,1,2
1783421584,gsm-6,virtphy-65fcd75d7-srmh9,6,1
1783421588,gsm-6,osmo-bsc-594654bd47-xgv54,4,5
1783421588,gsm-6,osmo-bts-virtual-56c6794f5c-s8qzq,6,0
1783421588,gsm-6,osmo-hlr-546bdb8988-4z8bm,1,2
1783421588,gsm-6,osmo-mgw-8c8fc67d6-wn5ht,1,2
1783421588,gsm-6,osmo-mobile-7b8d4df666-ms2vf,3,33
1783421588,gsm-6,osmo-stp-768687f494-f8rw4,1,2
1783421588,gsm-6,virtphy-65fcd75d7-srmh9,6,1
1783421592,gsm-6,osmo-bsc-594654bd47-xgv54,4,5
1783421592,gsm-6,osmo-bts-virtual-56c6794f5c-s8qzq,6,0
1783421592,gsm-6,osmo-hlr-546bdb8988-4z8bm,1,2
