unix_ts,namespace,pod,cpu_m,mem_mib
1782470999,gsm-43,msc-test-stub-5b875d749d-qpvx6,13,16
1782470999,gsm-43,osmo-bsc-594654bd47-vfvrn,6,5
1782470999,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,15,5
1782470999,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782470999,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,6,2
1782470999,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,4,32
1782470999,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782470999,gsm-43,virtphy-97656d-mzbmq,9,1
1782471002,gsm-43,msc-test-stub-5b875d749d-qpvx6,13,16
1782471002,gsm-43,osmo-bsc-594654bd47-vfvrn,6,5
1782471002,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,15,5
1782471002,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471002,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,6,2
1782471002,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,4,32
1782471002,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471002,gsm-43,virtphy-97656d-mzbmq,9,1
1782471004,gsm-43,msc-test-stub-5b875d749d-qpvx6,13,16
1782471004,gsm-43,osmo-bsc-594654bd47-vfvrn,6,5
1782471004,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,15,5
1782471004,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471004,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,6,2
1782471004,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,4,32
1782471004,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471004,gsm-43,virtphy-97656d-mzbmq,9,1
1782471006,gsm-43,msc-test-stub-5b875d749d-qpvx6,13,16
1782471006,gsm-43,osmo-bsc-594654bd47-vfvrn,6,5
1782471006,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,15,5
1782471006,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471006,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,6,2
1782471006,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,4,32
1782471006,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471006,gsm-43,virtphy-97656d-mzbmq,9,1
1782471009,gsm-43,msc-test-stub-5b875d749d-qpvx6,13,16
1782471009,gsm-43,osmo-bsc-594654bd47-vfvrn,6,5
1782471009,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,15,5
1782471009,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471009,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,6,2
1782471009,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,4,32
1782471009,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471009,gsm-43,virtphy-97656d-mzbmq,9,1
1782471012,gsm-43,msc-test-stub-5b875d749d-qpvx6,13,16
1782471012,gsm-43,osmo-bsc-594654bd47-vfvrn,6,5
1782471012,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,15,5
1782471012,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471012,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,6,2
1782471012,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,4,32
1782471012,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471012,gsm-43,virtphy-97656d-mzbmq,9,1
1782471014,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471014,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471014,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,28,5
1782471014,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471014,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471014,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,3,32
1782471014,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471014,gsm-43,virtphy-97656d-mzbmq,7,1
1782471017,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471017,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471017,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,28,5
1782471017,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471017,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471017,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,3,32
1782471017,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471017,gsm-43,virtphy-97656d-mzbmq,7,1
1782471019,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471019,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471019,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,28,5
1782471019,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471019,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471019,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,3,32
1782471019,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471019,gsm-43,virtphy-97656d-mzbmq,7,1
1782471021,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471021,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471021,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,28,5
1782471021,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471021,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471021,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,3,32
1782471021,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471021,gsm-43,virtphy-97656d-mzbmq,7,1
1782471024,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471024,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471024,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,28,5
1782471024,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471024,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471024,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,3,32
1782471024,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471024,gsm-43,virtphy-97656d-mzbmq,7,1
1782471026,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471026,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471026,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,28,5
1782471026,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471026,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471026,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,3,32
1782471026,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471026,gsm-43,virtphy-97656d-mzbmq,7,1
1782471029,gsm-43,msc-test-stub-5b875d749d-qpvx6,3,16
1782471029,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471029,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,23,5
1782471029,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471029,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471029,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,5,33
1782471029,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471029,gsm-43,ttcn3-tc-26-7-4-3-3-1-8gq7w,11,6
1782471029,gsm-43,virtphy-97656d-mzbmq,7,1
1782471037,gsm-43,msc-test-stub-5b875d749d-qpvx6,3,16
1782471037,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471037,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,23,5
1782471037,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471037,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471037,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,5,33
1782471037,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471037,gsm-43,ttcn3-tc-26-7-4-3-3-1-8gq7w,11,6
1782471037,gsm-43,virtphy-97656d-mzbmq,7,1
1782471040,gsm-43,msc-test-stub-5b875d749d-qpvx6,3,16
1782471040,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471040,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,23,5
1782471040,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471040,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471040,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,5,33
1782471040,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471040,gsm-43,ttcn3-tc-26-7-4-3-3-1-8gq7w,11,6
1782471040,gsm-43,virtphy-97656d-mzbmq,7,1
1782471042,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471042,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471042,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,23,5
1782471042,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471042,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471042,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,5,33
1782471042,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471042,gsm-43,ttcn3-tc-26-7-4-3-3-1-8gq7w,11,6
1782471042,gsm-43,virtphy-97656d-mzbmq,6,1
1782471045,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471045,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471045,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,23,5
1782471045,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471045,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471045,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,5,33
1782471045,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471045,gsm-43,ttcn3-tc-26-7-4-3-3-1-8gq7w,11,6
1782471045,gsm-43,virtphy-97656d-mzbmq,6,1
1782471047,gsm-43,msc-test-stub-5b875d749d-qpvx6,1,16
1782471047,gsm-43,osmo-bsc-594654bd47-vfvrn,1,5
1782471047,gsm-43,osmo-bts-virtual-5f8b9b86fc-lz4pl,23,5
1782471047,gsm-43,osmo-hlr-546bdb8988-qsmdq,1,2
1782471047,gsm-43,osmo-mgw-8c8fc67d6-zhf9c,1,2
1782471047,gsm-43,osmo-mobile-7bb8b5b7c5-gdpdh,5,33
1782471047,gsm-43,osmo-stp-768687f494-whzv8,1,2
1782471047,gsm-43,ttcn3-tc-26-7-4-3-3-1-8gq7w,11,6
1782471047,gsm-43,virtphy-97656d-mzbmq,6,1
