unix_ts,namespace,pod,cpu_m,mem_mib
1782112259,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112259,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112259,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112259,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112259,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112259,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112261,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112261,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112261,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112261,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112261,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112261,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112263,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112263,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112263,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112263,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112263,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112263,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112265,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112265,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112265,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112265,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112265,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112265,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112267,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112267,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112267,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112267,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112267,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112267,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112269,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112269,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112269,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112269,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112269,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112269,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112271,gsm-1,osmo-bsc-594654bd47-tbmd4,8,5
1782112271,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,9,0
1782112271,gsm-1,osmo-hlr-546bdb8988-t4nmr,5,2
1782112271,gsm-1,osmo-mgw-8c8fc67d6-rc84v,4,2
1782112271,gsm-1,osmo-mobile-947867b85-6l7xz,21,23
1782112271,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112273,gsm-1,msc-test-stub-5b875d749d-rn4pf,13,16
1782112273,gsm-1,osmo-bsc-594654bd47-tbmd4,3,5
1782112273,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,15,5
1782112273,gsm-1,osmo-hlr-546bdb8988-t4nmr,1,2
1782112273,gsm-1,osmo-mgw-8c8fc67d6-rc84v,1,2
1782112273,gsm-1,osmo-mobile-947867b85-6l7xz,25,29
1782112273,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112273,gsm-1,virtphy-858665df6d-kb6bm,8,1
1782112275,gsm-1,msc-test-stub-5b875d749d-rn4pf,13,16
1782112275,gsm-1,osmo-bsc-594654bd47-tbmd4,3,5
1782112275,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,15,5
1782112275,gsm-1,osmo-hlr-546bdb8988-t4nmr,1,2
1782112275,gsm-1,osmo-mgw-8c8fc67d6-rc84v,1,2
1782112275,gsm-1,osmo-mobile-947867b85-6l7xz,25,29
1782112275,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112275,gsm-1,virtphy-858665df6d-kb6bm,8,1
1782112277,gsm-1,msc-test-stub-5b875d749d-rn4pf,13,16
1782112277,gsm-1,osmo-bsc-594654bd47-tbmd4,3,5
1782112277,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,15,5
1782112277,gsm-1,osmo-hlr-546bdb8988-t4nmr,1,2
1782112277,gsm-1,osmo-mgw-8c8fc67d6-rc84v,1,2
1782112277,gsm-1,osmo-mobile-947867b85-6l7xz,25,29
1782112277,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112277,gsm-1,virtphy-858665df6d-kb6bm,8,1
1782112279,gsm-1,msc-test-stub-5b875d749d-rn4pf,13,16
1782112279,gsm-1,osmo-bsc-594654bd47-tbmd4,3,5
1782112279,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,15,5
1782112279,gsm-1,osmo-hlr-546bdb8988-t4nmr,1,2
1782112279,gsm-1,osmo-mgw-8c8fc67d6-rc84v,1,2
1782112279,gsm-1,osmo-mobile-947867b85-6l7xz,25,29
1782112279,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112279,gsm-1,virtphy-858665df6d-kb6bm,8,1
1782112281,gsm-1,msc-test-stub-5b875d749d-rn4pf,13,16
1782112281,gsm-1,osmo-bsc-594654bd47-tbmd4,3,5
1782112281,gsm-1,osmo-bts-virtual-5f8b9b86fc-zbstf,15,5
1782112281,gsm-1,osmo-hlr-546bdb8988-t4nmr,1,2
1782112281,gsm-1,osmo-mgw-8c8fc67d6-rc84v,1,2
1782112281,gsm-1,osmo-mobile-947867b85-6l7xz,25,29
1782112281,gsm-1,osmo-stp-768687f494-99sxs,4,2
1782112281,gsm-1,virtphy-858665df6d-kb6bm,8,1
1782112284,gsm-1,msc-test-stub-5b875d749d-rn4pf,13,16
1782112284,gsm-1,osmo-bsc-594654bd47-tbmd4,3,5
