unix_ts,namespace,pod,cpu_m,mem_mib
1782470160,gsm-33,osmo-bsc-594654bd47-tc68g,7,5
1782470160,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,12,5
1782470160,gsm-33,osmo-hlr-546bdb8988-rdmcs,4,2
1782470160,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470160,gsm-33,osmo-mobile-694cbdf78b-l8trc,23,32
1782470160,gsm-33,osmo-stp-768687f494-wdcn4,4,2
1782470160,gsm-33,virtphy-6786748445-bpfl6,8,1
1782470163,gsm-33,osmo-bsc-594654bd47-tc68g,7,5
1782470163,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,12,5
1782470163,gsm-33,osmo-hlr-546bdb8988-rdmcs,4,2
1782470163,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470163,gsm-33,osmo-mobile-694cbdf78b-l8trc,23,32
1782470163,gsm-33,osmo-stp-768687f494-wdcn4,4,2
1782470163,gsm-33,virtphy-6786748445-bpfl6,8,1
1782470166,gsm-33,osmo-bsc-594654bd47-tc68g,7,5
1782470166,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,12,5
1782470166,gsm-33,osmo-hlr-546bdb8988-rdmcs,4,2
1782470166,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470166,gsm-33,osmo-mobile-694cbdf78b-l8trc,23,32
1782470166,gsm-33,osmo-stp-768687f494-wdcn4,4,2
1782470166,gsm-33,virtphy-6786748445-bpfl6,8,1
1782470169,gsm-33,osmo-bsc-594654bd47-tc68g,7,5
1782470169,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,12,5
1782470169,gsm-33,osmo-hlr-546bdb8988-rdmcs,4,2
1782470169,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470169,gsm-33,osmo-mobile-694cbdf78b-l8trc,23,32
1782470169,gsm-33,osmo-stp-768687f494-wdcn4,4,2
1782470169,gsm-33,virtphy-6786748445-bpfl6,8,1
1782470171,gsm-33,osmo-bsc-594654bd47-tc68g,7,5
1782470171,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,12,5
1782470171,gsm-33,osmo-hlr-546bdb8988-rdmcs,4,2
1782470171,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470171,gsm-33,osmo-mobile-694cbdf78b-l8trc,23,32
1782470171,gsm-33,osmo-stp-768687f494-wdcn4,4,2
1782470171,gsm-33,virtphy-6786748445-bpfl6,8,1
1782470174,gsm-33,msc-test-stub-5b875d749d-9wkgd,1,16
1782470174,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470174,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,26,5
1782470174,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470174,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470174,gsm-33,osmo-mobile-694cbdf78b-l8trc,21,32
1782470174,gsm-33,osmo-stp-768687f494-wdcn4,1,2
1782470174,gsm-33,virtphy-6786748445-bpfl6,7,1
1782470178,gsm-33,msc-test-stub-5b875d749d-9wkgd,1,16
1782470178,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470178,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,26,5
1782470178,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470178,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470178,gsm-33,osmo-mobile-694cbdf78b-l8trc,21,32
1782470178,gsm-33,osmo-stp-768687f494-wdcn4,1,2
1782470178,gsm-33,virtphy-6786748445-bpfl6,7,1
1782470183,gsm-33,msc-test-stub-5b875d749d-9wkgd,1,16
1782470183,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470183,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,26,5
1782470183,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470183,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470183,gsm-33,osmo-mobile-694cbdf78b-l8trc,21,32
1782470183,gsm-33,osmo-stp-768687f494-wdcn4,1,2
1782470183,gsm-33,virtphy-6786748445-bpfl6,7,1
1782470186,gsm-33,msc-test-stub-5b875d749d-9wkgd,1,16
1782470186,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470186,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,26,5
1782470186,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470186,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,5,2
1782470186,gsm-33,osmo-mobile-694cbdf78b-l8trc,21,32
1782470186,gsm-33,osmo-stp-768687f494-wdcn4,1,2
1782470186,gsm-33,virtphy-6786748445-bpfl6,7,1
1782470188,gsm-33,msc-test-stub-5b875d749d-9wkgd,3,16
1782470188,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470188,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,25,5
1782470188,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470188,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,1,2
1782470188,gsm-33,osmo-mobile-694cbdf78b-l8trc,3,32
1782470188,gsm-33,osmo-stp-768687f494-wdcn4,1,2
1782470188,gsm-33,virtphy-6786748445-bpfl6,7,1
1782470191,gsm-33,msc-test-stub-5b875d749d-9wkgd,3,16
1782470191,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470191,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,25,5
1782470191,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470191,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,1,2
1782470191,gsm-33,osmo-mobile-694cbdf78b-l8trc,3,32
1782470191,gsm-33,osmo-stp-768687f494-wdcn4,1,2
1782470191,gsm-33,virtphy-6786748445-bpfl6,7,1
1782470195,gsm-33,msc-test-stub-5b875d749d-9wkgd,3,16
1782470195,gsm-33,osmo-bsc-594654bd47-tc68g,1,5
1782470195,gsm-33,osmo-bts-virtual-5f8b9b86fc-cpbbm,25,5
1782470195,gsm-33,osmo-hlr-546bdb8988-rdmcs,1,2
1782470195,gsm-33,osmo-mgw-8c8fc67d6-5hwxn,1,2
1782470195,gsm-33,osmo-mobile-694cbdf78b-l8trc,3,32
