unix_ts,namespace,pod,cpu_m,mem_mib
1782902744,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902744,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902744,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902744,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902744,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902744,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
1782902744,gsm-1,osmo-stp-768687f494-fbhtj,1,2
1782902744,gsm-1,virtphy-858665df6d-gwnnm,7,1
1782902746,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902746,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902746,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902746,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902746,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902746,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
1782902746,gsm-1,osmo-stp-768687f494-fbhtj,1,2
1782902746,gsm-1,virtphy-858665df6d-gwnnm,7,1
1782902748,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902748,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902748,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902748,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902748,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902748,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
1782902748,gsm-1,osmo-stp-768687f494-fbhtj,1,2
1782902748,gsm-1,virtphy-858665df6d-gwnnm,7,1
1782902750,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902750,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902750,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902750,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902750,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902750,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
1782902750,gsm-1,osmo-stp-768687f494-fbhtj,1,2
1782902750,gsm-1,virtphy-858665df6d-gwnnm,7,1
1782902753,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902753,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902753,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902753,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902753,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902753,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
1782902753,gsm-1,osmo-stp-768687f494-fbhtj,1,2
1782902753,gsm-1,virtphy-858665df6d-gwnnm,7,1
1782902755,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902755,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902755,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902755,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902755,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902755,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
1782902755,gsm-1,osmo-stp-768687f494-fbhtj,1,2
1782902755,gsm-1,virtphy-858665df6d-gwnnm,7,1
1782902757,gsm-1,msc-test-stub-5b875d749d-s967l,1,16
1782902757,gsm-1,osmo-bsc-594654bd47-j45kb,2,5
1782902757,gsm-1,osmo-bts-virtual-56c6794f5c-t5zcl,15,5
1782902757,gsm-1,osmo-hlr-546bdb8988-d9kcg,5,2
1782902757,gsm-1,osmo-mgw-8c8fc67d6-69vxt,1,2
1782902757,gsm-1,osmo-mobile-947867b85-rqtb7,3,32
