unix_ts,namespace,pod,cpu_m,mem_mib
1781605663,gsm-7,osmo-bsc-594654bd47-rzgwl,7,5
1781605663,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,7,0
1781605663,gsm-7,osmo-hlr-546bdb8988-mcx2f,5,2
1781605663,gsm-7,osmo-mgw-8c8fc67d6-cb444,4,2
1781605663,gsm-7,osmo-mobile-6865667c79-jbd7v,18,23
1781605663,gsm-7,osmo-stp-768687f494-dwdnv,5,2
1781605665,gsm-7,osmo-bsc-594654bd47-rzgwl,7,5
1781605665,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,7,0
1781605665,gsm-7,osmo-hlr-546bdb8988-mcx2f,5,2
1781605665,gsm-7,osmo-mgw-8c8fc67d6-cb444,4,2
1781605665,gsm-7,osmo-mobile-6865667c79-jbd7v,18,23
1781605665,gsm-7,osmo-stp-768687f494-dwdnv,5,2
1781605668,gsm-7,osmo-bsc-594654bd47-rzgwl,7,5
1781605668,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,7,0
1781605668,gsm-7,osmo-hlr-546bdb8988-mcx2f,5,2
1781605668,gsm-7,osmo-mgw-8c8fc67d6-cb444,4,2
1781605668,gsm-7,osmo-mobile-6865667c79-jbd7v,18,23
1781605668,gsm-7,osmo-stp-768687f494-dwdnv,5,2
1781605671,gsm-7,osmo-bsc-594654bd47-rzgwl,7,5
1781605671,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,7,0
1781605671,gsm-7,osmo-hlr-546bdb8988-mcx2f,5,2
1781605671,gsm-7,osmo-mgw-8c8fc67d6-cb444,4,2
1781605671,gsm-7,osmo-mobile-6865667c79-jbd7v,18,23
1781605671,gsm-7,osmo-stp-768687f494-dwdnv,5,2
1781605673,gsm-7,osmo-bsc-594654bd47-rzgwl,7,5
1781605673,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,7,0
1781605673,gsm-7,osmo-hlr-546bdb8988-mcx2f,5,2
1781605673,gsm-7,osmo-mgw-8c8fc67d6-cb444,4,2
1781605673,gsm-7,osmo-mobile-6865667c79-jbd7v,18,23
1781605673,gsm-7,osmo-stp-768687f494-dwdnv,5,2
1781605675,gsm-7,osmo-bsc-594654bd47-rzgwl,7,5
1781605675,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,7,0
1781605675,gsm-7,osmo-hlr-546bdb8988-mcx2f,5,2
1781605675,gsm-7,osmo-mgw-8c8fc67d6-cb444,4,2
1781605675,gsm-7,osmo-mobile-6865667c79-jbd7v,18,23
1781605675,gsm-7,osmo-stp-768687f494-dwdnv,5,2
1781605677,gsm-7,msc-test-stub-5b875d749d-5smq9,7,16
1781605677,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605677,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,17,5
1781605677,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605677,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605677,gsm-7,osmo-mobile-6865667c79-jbd7v,16,28
1781605677,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605677,gsm-7,virtphy-6cd7658d46-m2hsz,6,1
1781605679,gsm-7,msc-test-stub-5b875d749d-5smq9,7,16
1781605679,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605679,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,17,5
1781605679,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605679,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605679,gsm-7,osmo-mobile-6865667c79-jbd7v,16,28
1781605679,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605679,gsm-7,virtphy-6cd7658d46-m2hsz,6,1
1781605682,gsm-7,msc-test-stub-5b875d749d-5smq9,7,16
1781605682,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605682,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,17,5
1781605682,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605682,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605682,gsm-7,osmo-mobile-6865667c79-jbd7v,16,28
1781605682,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605682,gsm-7,virtphy-6cd7658d46-m2hsz,6,1
1781605684,gsm-7,msc-test-stub-5b875d749d-5smq9,7,16
1781605684,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605684,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,17,5
1781605684,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605684,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605684,gsm-7,osmo-mobile-6865667c79-jbd7v,16,28
1781605684,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605684,gsm-7,virtphy-6cd7658d46-m2hsz,6,1
1781605688,gsm-7,msc-test-stub-5b875d749d-5smq9,7,16
1781605688,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605688,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,17,5
1781605688,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605688,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605688,gsm-7,osmo-mobile-6865667c79-jbd7v,16,28
1781605688,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605688,gsm-7,virtphy-6cd7658d46-m2hsz,6,1
1781605690,gsm-7,msc-test-stub-5b875d749d-5smq9,7,16
1781605690,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605690,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,17,5
1781605690,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605690,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605690,gsm-7,osmo-mobile-6865667c79-jbd7v,16,28
1781605690,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605690,gsm-7,virtphy-6cd7658d46-m2hsz,6,1
1781605693,gsm-7,msc-test-stub-5b875d749d-5smq9,1,16
1781605693,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605693,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,24,5
1781605693,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605693,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605693,gsm-7,osmo-mobile-6865667c79-jbd7v,3,28
1781605693,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605693,gsm-7,virtphy-6cd7658d46-m2hsz,7,1
1781605695,gsm-7,msc-test-stub-5b875d749d-5smq9,1,16
1781605695,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605695,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,24,5
1781605695,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605695,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605695,gsm-7,osmo-mobile-6865667c79-jbd7v,3,28
1781605695,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605695,gsm-7,virtphy-6cd7658d46-m2hsz,7,1
1781605697,gsm-7,msc-test-stub-5b875d749d-5smq9,1,16
1781605697,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605697,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,24,5
1781605697,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
1781605697,gsm-7,osmo-mgw-8c8fc67d6-cb444,1,2
1781605697,gsm-7,osmo-mobile-6865667c79-jbd7v,3,28
1781605697,gsm-7,osmo-stp-768687f494-dwdnv,1,2
1781605697,gsm-7,virtphy-6cd7658d46-m2hsz,7,1
1781605700,gsm-7,msc-test-stub-5b875d749d-5smq9,1,16
1781605700,gsm-7,osmo-bsc-594654bd47-rzgwl,1,5
1781605700,gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,24,5
1781605700,gsm-7,osmo-hlr-546bdb8988-mcx2f,1,2
