unix_ts,namespace,pod,cpu_m,mem_mib
1782982786,kube-system,coredns-c4dbffb5f-p9rsr,3,27
1782982786,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982786,kube-system,metrics-server-786d997795-hcp2m,7,44
1782982786,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982786,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782982789,kube-system,coredns-c4dbffb5f-p9rsr,3,27
1782982789,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982789,kube-system,metrics-server-786d997795-hcp2m,7,44
1782982789,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982789,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782982792,kube-system,coredns-c4dbffb5f-p9rsr,3,27
1782982792,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982792,kube-system,metrics-server-786d997795-hcp2m,7,44
1782982792,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982792,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782982795,kube-system,coredns-c4dbffb5f-p9rsr,3,27
1782982795,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982795,kube-system,metrics-server-786d997795-hcp2m,7,44
1782982795,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982795,kube-system,traefik-9bcdbbd9-qtpjt,1,39
1782982799,gsm-3,osmo-bsc-594654bd47-hgsgs,8,5
1782982799,gsm-3,osmo-bts-virtual-56c6794f5c-2x8k2,8,0
1782982799,gsm-3,osmo-hlr-546bdb8988-9l2d8,6,3
1782982799,gsm-3,osmo-mgw-8c8fc67d6-zlzb4,5,2
1782982799,gsm-3,osmo-mobile-856799fbbc-h6ppj,26,33
1782982799,gsm-3,osmo-stp-768687f494-r95m7,4,2
1782982799,gsm-6,osmo-bts-virtual-56c6794f5c-89g6t,7,0
1782982799,gsm-6,osmo-mgw-8c8fc67d6-t8qrz,6,3
1782982799,kube-system,coredns-c4dbffb5f-p9rsr,4,27
1782982799,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982799,kube-system,metrics-server-786d997795-hcp2m,8,44
1782982799,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982799,kube-system,traefik-9bcdbbd9-qtpjt,5,39
1782982802,gsm-3,osmo-bsc-594654bd47-hgsgs,8,5
1782982802,gsm-3,osmo-bts-virtual-56c6794f5c-2x8k2,8,0
1782982802,gsm-3,osmo-hlr-546bdb8988-9l2d8,6,3
1782982802,gsm-3,osmo-mgw-8c8fc67d6-zlzb4,5,2
1782982802,gsm-3,osmo-mobile-856799fbbc-h6ppj,26,33
1782982802,gsm-3,osmo-stp-768687f494-r95m7,4,2
1782982802,gsm-6,osmo-bts-virtual-56c6794f5c-89g6t,7,0
1782982802,gsm-6,osmo-mgw-8c8fc67d6-t8qrz,6,3
1782982802,kube-system,coredns-c4dbffb5f-p9rsr,4,27
1782982802,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982802,kube-system,metrics-server-786d997795-hcp2m,8,44
1782982802,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982802,kube-system,traefik-9bcdbbd9-qtpjt,5,39
1782982804,gsm-3,osmo-bsc-594654bd47-hgsgs,8,5
1782982804,gsm-3,osmo-bts-virtual-56c6794f5c-2x8k2,8,0
1782982804,gsm-3,osmo-hlr-546bdb8988-9l2d8,6,3
1782982804,gsm-3,osmo-mgw-8c8fc67d6-zlzb4,5,2
1782982804,gsm-3,osmo-mobile-856799fbbc-h6ppj,26,33
1782982804,gsm-3,osmo-stp-768687f494-r95m7,4,2
1782982804,gsm-6,osmo-bts-virtual-56c6794f5c-89g6t,7,0
1782982804,gsm-6,osmo-mgw-8c8fc67d6-t8qrz,6,3
1782982804,kube-system,coredns-c4dbffb5f-p9rsr,4,27
1782982804,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982804,kube-system,metrics-server-786d997795-hcp2m,8,44
1782982804,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982804,kube-system,traefik-9bcdbbd9-qtpjt,5,39
1782982807,gsm-3,osmo-bsc-594654bd47-hgsgs,8,5
1782982807,gsm-3,osmo-bts-virtual-56c6794f5c-2x8k2,8,0
1782982807,gsm-3,osmo-hlr-546bdb8988-9l2d8,6,3
1782982807,gsm-3,osmo-mgw-8c8fc67d6-zlzb4,5,2
1782982807,gsm-3,osmo-mobile-856799fbbc-h6ppj,26,33
1782982807,gsm-3,osmo-stp-768687f494-r95m7,4,2
1782982807,gsm-6,osmo-bts-virtual-56c6794f5c-89g6t,7,0
1782982807,gsm-6,osmo-mgw-8c8fc67d6-t8qrz,6,3
1782982807,kube-system,coredns-c4dbffb5f-p9rsr,4,27
1782982807,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
1782982807,kube-system,metrics-server-786d997795-hcp2m,8,44
1782982807,kube-system,svclb-traefik-1100f998-kpm9h,0,0
1782982807,kube-system,traefik-9bcdbbd9-qtpjt,5,39
1782982809,gsm-3,osmo-bsc-594654bd47-hgsgs,8,5
1782982809,gsm-3,osmo-bts-virtual-56c6794f5c-2x8k2,8,0
1782982809,gsm-3,osmo-hlr-546bdb8988-9l2d8,6,3
1782982809,gsm-3,osmo-mgw-8c8fc67d6-zlzb4,5,2
1782982809,gsm-3,osmo-mobile-856799fbbc-h6ppj,26,33
1782982809,gsm-3,osmo-stp-768687f494-r95m7,4,2
1782982809,gsm-6,osmo-bts-virtual-56c6794f5c-89g6t,7,0
1782982809,gsm-6,osmo-mgw-8c8fc67d6-t8qrz,6,3
1782982809,kube-system,coredns-c4dbffb5f-p9rsr,4,27
1782982809,kube-system,local-path-provisioner-5c4dc5d66d-nfqxz,1,16
